CÓDIGO DE EMERGENCIA-SINPAD,AÑO,MES,COD. DISTRITO,DPTO.,PROV.,DIST.,EMERGENCIA,FALLECIDOS,DAMNIFICADOS,AFECTADOS,VIVIENDAS DESTRUIDAS
114811,2019,Abril,130908,LA LIBERTAD,SÁNCHEZ CARRIÓN,SARTIMBAMBA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
114814,2019,Marzo,130908,LA LIBERTAD,SÁNCHEZ CARRIÓN,SARTIMBAMBA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
115124,2019,Abril,130908,LA LIBERTAD,SÁNCHEZ CARRIÓN,SARTIMBAMBA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
115408,2019,Julio,130908,LA LIBERTAD,SÁNCHEZ CARRIÓN,SARTIMBAMBA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
115409,2019,Febrero,131001,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,LLUVIA INTENSA,0.0,0.0,0.0,0.0
115410,2019,Febrero,131001,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,LLUVIA INTENSA,0.0,0.0,0.0,0.0
101336,2019,Febrero,131001,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,LLUVIA INTENSA,0.0,0.0,0.0,0.0
101367,2019,Febrero,131001,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,LLUVIA INTENSA,0.0,0.0,0.0,0.0
101369,2019,Febrero,131001,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,LLUVIA INTENSA,0.0,0.0,0.0,0.0
103762,2019,Marzo,131001,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,LLUVIA INTENSA,0.0,0.0,0.0,0.0
103778,2019,Febrero,131001,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,LLUVIA INTENSA,0.0,0.0,0.0,0.0
104413,2019,Marzo,131001,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,LLUVIA INTENSA,0.0,0.0,0.0,0.0
104415,2019,Marzo,131001,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,LLUVIA INTENSA,0.0,0.0,0.0,0.0
104416,2019,Febrero,131001,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,LLUVIA INTENSA,0.0,0.0,0.0,0.0
104417,2019,Febrero,131001,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,LLUVIA INTENSA,0.0,0.0,0.0,0.0
104418,2019,Febrero,131001,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,LLUVIA INTENSA,0.0,0.0,0.0,0.0
104419,2019,Marzo,131001,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,LLUVIA INTENSA,0.0,0.0,0.0,0.0
104421,2019,Febrero,131001,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,LLUVIA INTENSA,0.0,0.0,0.0,0.0
105637,2019,Febrero,131001,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,LLUVIA INTENSA,0.0,24.0,71.0,7.0
100077,2019,Marzo,131001,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,LLUVIA INTENSA,0.0,0.0,0.0,0.0
107242,2019,Marzo,131001,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,LLUVIA INTENSA,0.0,0.0,0.0,0.0
100501,2019,Diciembre,131001,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,LLUVIA INTENSA,0.0,0.0,0.0,0.0
103346,2019,Diciembre,131001,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,LLUVIA INTENSA,0.0,0.0,0.0,0.0
107246,2019,Diciembre,131001,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,LLUVIA INTENSA,0.0,0.0,0.0,0.0
114184,2019,Marzo,131002,LA LIBERTAD,SANTIAGO DE CHUCO,ANGASMARCA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
114779,2019,Abril,131002,LA LIBERTAD,SANTIAGO DE CHUCO,ANGASMARCA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
110009,2019,Diciembre,131002,LA LIBERTAD,SANTIAGO DE CHUCO,ANGASMARCA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
114745,2019,Febrero,131003,LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADÁN,LLUVIA INTENSA,0.0,0.0,0.0,0.0
115233,2019,Febrero,131003,LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADÁN,LLUVIA INTENSA,0.0,0.0,0.0,0.0
107584,2019,Marzo,131003,LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADÁN,LLUVIA INTENSA,0.0,0.0,0.0,0.0
115010,2019,Marzo,131003,LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADÁN,LLUVIA INTENSA,0.0,0.0,0.0,0.0
115340,2019,Febrero,131004,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEBAMBA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
115349,2019,Marzo,131005,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEPATA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
115351,2019,Marzo,131005,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEPATA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
115352,2019,Marzo,131005,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEPATA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
99854,2019,Febrero,131006,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
100024,2019,Marzo,131006,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
100754,2019,Enero,131006,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
100757,2019,Marzo,131006,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,HUAYCO,0.0,0.0,0.0,0.0
102491,2019,Marzo,131006,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
102492,2019,Abril,131006,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
103036,2019,Abril,131006,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
103037,2019,Abril,131006,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
103463,2019,Abril,131006,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
112846,2019,Marzo,131006,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
101311,2019,Octubre,131006,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
103366,2019,Diciembre,131006,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
103492,2019,Febrero,131007,LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA,LLUVIA INTENSA,0.0,2.0,0.0,2.0
103523,2019,Febrero,131007,LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
114773,2019,Marzo,131007,LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
115111,2019,Diciembre,131007,LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA,DESLIZAMIENTO,0.0,0.0,0.0,0.0
115117,2019,Diciembre,131007,LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
107249,2019,Febrero,131008,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA,LLUVIA INTENSA,0.0,7.0,0.0,1.0
102407,2019,Marzo,131008,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
102415,2019,Marzo,131008,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA,DESLIZAMIENTO,0.0,0.0,0.0,0.0
102417,2019,Marzo,131008,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA,DESLIZAMIENTO,0.0,0.0,0.0,0.0
103156,2019,Marzo,131008,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
105387,2019,Abril,131008,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
107251,2019,Noviembre,131008,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
99284,2019,Diciembre,131008,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
99876,2019,Diciembre,131008,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
99877,2019,Marzo,131101,LA LIBERTAD,GRAN CHIMÚ,CASCAS,INUNDACIÓN,0.0,0.0,0.0,0.0
114927,2019,Marzo,131101,LA LIBERTAD,GRAN CHIMÚ,CASCAS,LLUVIA INTENSA,0.0,0.0,0.0,0.0
99946,2019,Marzo,131101,LA LIBERTAD,GRAN CHIMÚ,CASCAS,LLUVIA INTENSA,0.0,0.0,0.0,0.0
103273,2019,Marzo,131101,LA LIBERTAD,GRAN CHIMÚ,CASCAS,LLUVIA INTENSA,0.0,0.0,0.0,0.0
103377,2019,Marzo,131101,LA LIBERTAD,GRAN CHIMÚ,CASCAS,DESLIZAMIENTO,0.0,0.0,0.0,0.0
114842,2019,Setiembre,131101,LA LIBERTAD,GRAN CHIMÚ,CASCAS,LLUVIA INTENSA,0.0,0.0,0.0,0.0
104739,2019,Octubre,131101,LA LIBERTAD,GRAN CHIMÚ,CASCAS,LLUVIA INTENSA,0.0,0.0,0.0,0.0
108108,2019,Noviembre,131101,LA LIBERTAD,GRAN CHIMÚ,CASCAS,LLUVIA INTENSA,0.0,0.0,0.0,0.0
108406,2019,Diciembre,131101,LA LIBERTAD,GRAN CHIMÚ,CASCAS,LLUVIA INTENSA,0.0,0.0,0.0,0.0
112038,2019,Marzo,131102,LA LIBERTAD,GRAN CHIMÚ,LUCMA,DESLIZAMIENTO,0.0,0.0,0.0,0.0
115271,2019,Marzo,131102,LA LIBERTAD,GRAN CHIMÚ,LUCMA,INUNDACIÓN,0.0,0.0,0.0,0.0
98666,2019,Marzo,131102,LA LIBERTAD,GRAN CHIMÚ,LUCMA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
98902,2019,Marzo,131102,LA LIBERTAD,GRAN CHIMÚ,LUCMA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
99618,2019,Marzo,131102,LA LIBERTAD,GRAN CHIMÚ,LUCMA,DESLIZAMIENTO,0.0,0.0,0.0,0.0
99924,2019,Abril,131102,LA LIBERTAD,GRAN CHIMÚ,LUCMA,DESLIZAMIENTO,0.0,0.0,0.0,0.0
99988,2019,Marzo,131102,LA LIBERTAD,GRAN CHIMÚ,LUCMA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
100207,2019,Abril,131102,LA LIBERTAD,GRAN CHIMÚ,LUCMA,DESLIZAMIENTO,0.0,0.0,0.0,0.0
100265,2019,Diciembre,131102,LA LIBERTAD,GRAN CHIMÚ,LUCMA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
100694,2019,Diciembre,131102,LA LIBERTAD,GRAN CHIMÚ,LUCMA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
100720,2019,Diciembre,131102,LA LIBERTAD,GRAN CHIMÚ,LUCMA,DESLIZAMIENTO,0.0,0.0,0.0,0.0
100740,2019,Diciembre,131102,LA LIBERTAD,GRAN CHIMÚ,LUCMA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
100760,2019,Marzo,131103,LA LIBERTAD,GRAN CHIMÚ,MARMOT,LLUVIA INTENSA,0.0,0.0,0.0,0.0
100804,2019,Marzo,131103,LA LIBERTAD,GRAN CHIMÚ,MARMOT,LLUVIA INTENSA,0.0,0.0,0.0,0.0
100868,2019,Marzo,131103,LA LIBERTAD,GRAN CHIMÚ,MARMOT,LLUVIA INTENSA,0.0,0.0,0.0,0.0
101881,2019,Marzo,131103,LA LIBERTAD,GRAN CHIMÚ,MARMOT,LLUVIA INTENSA,0.0,0.0,0.0,0.0
102278,2019,Abril,131103,LA LIBERTAD,GRAN CHIMÚ,MARMOT,LLUVIA INTENSA,0.0,0.0,0.0,0.0
115276,2019,Abril,131103,LA LIBERTAD,GRAN CHIMÚ,MARMOT,LLUVIA INTENSA,0.0,0.0,0.0,0.0
101916,2019,Febrero,131104,LA LIBERTAD,GRAN CHIMÚ,SAYAPULLO,LLUVIA INTENSA,0.0,0.0,0.0,0.0
101919,2019,Febrero,131104,LA LIBERTAD,GRAN CHIMÚ,SAYAPULLO,LLUVIA INTENSA,0.0,0.0,0.0,0.0
101920,2019,Febrero,131104,LA LIBERTAD,GRAN CHIMÚ,SAYAPULLO,LLUVIA INTENSA,0.0,0.0,0.0,0.0
102658,2019,Febrero,131104,LA LIBERTAD,GRAN CHIMÚ,SAYAPULLO,LLUVIA INTENSA,0.0,0.0,0.0,0.0
102660,2019,Febrero,131104,LA LIBERTAD,GRAN CHIMÚ,SAYAPULLO,LLUVIA INTENSA,0.0,0.0,0.0,0.0
102661,2019,Febrero,131104,LA LIBERTAD,GRAN CHIMÚ,SAYAPULLO,LLUVIA INTENSA,0.0,0.0,0.0,0.0
102662,2019,Febrero,131104,LA LIBERTAD,GRAN CHIMÚ,SAYAPULLO,LLUVIA INTENSA,0.0,0.0,0.0,0.0
104691,2019,Febrero,131104,LA LIBERTAD,GRAN CHIMÚ,SAYAPULLO,LLUVIA INTENSA,0.0,0.0,0.0,0.0
104701,2019,Febrero,131104,LA LIBERTAD,GRAN CHIMÚ,SAYAPULLO,LLUVIA INTENSA,0.0,0.0,0.0,0.0
104764,2019,Febrero,131104,LA LIBERTAD,GRAN CHIMÚ,SAYAPULLO,LLUVIA INTENSA,0.0,0.0,0.0,0.0
104788,2019,Febrero,131104,LA LIBERTAD,GRAN CHIMÚ,SAYAPULLO,DESLIZAMIENTO,0.0,0.0,0.0,0.0
106065,2019,Febrero,131104,LA LIBERTAD,GRAN CHIMÚ,SAYAPULLO,LLUVIA INTENSA,0.0,0.0,0.0,0.0
106078,2019,Febrero,131104,LA LIBERTAD,GRAN CHIMÚ,SAYAPULLO,DESLIZAMIENTO,0.0,0.0,0.0,0.0
106082,2019,Febrero,131104,LA LIBERTAD,GRAN CHIMÚ,SAYAPULLO,DESLIZAMIENTO,0.0,0.0,0.0,0.0
106385,2019,Marzo,131104,LA LIBERTAD,GRAN CHIMÚ,SAYAPULLO,LLUVIA INTENSA,0.0,0.0,0.0,0.0
106388,2019,Marzo,131104,LA LIBERTAD,GRAN CHIMÚ,SAYAPULLO,LLUVIA INTENSA,0.0,0.0,0.0,0.0
106392,2019,Enero,131201,LA LIBERTAD,VIRÚ,VIRÚ,LLUVIA INTENSA,0.0,0.0,0.0,0.0
107595,2019,Enero,131202,LA LIBERTAD,VIRÚ,CHAO,LLUVIA INTENSA,0.0,0.0,0.0,0.0
107823,2019,Marzo,131203,LA LIBERTAD,VIRÚ,GUADALUPITO,INUNDACIÓN,0.0,0.0,0.0,0.0
107827,2019,Febrero,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,LLUVIA INTENSA,0.0,16.0,0.0,6.0
110887,2019,Marzo,140102,LAMBAYEQUE,CHICLAYO,CHONGOYAPE,LLUVIA INTENSA,0.0,59.0,363.0,23.0
111943,2019,Febrero,140104,LAMBAYEQUE,CHICLAYO,ETEN PUERTO,LLUVIA INTENSA,0.0,0.0,132.0,0.0
111978,2019,Febrero,140105,LAMBAYEQUE,CHICLAYO,JOSÉ LEONARDO ORTIZ,LLUVIA INTENSA,0.0,202.0,150.0,41.0
101174,2019,Febrero,140107,LAMBAYEQUE,CHICLAYO,LAGUNAS,LLUVIA INTENSA,0.0,1.0,43.0,1.0
101305,2019,Febrero,140107,LAMBAYEQUE,CHICLAYO,LAGUNAS,LLUVIA INTENSA,0.0,0.0,34.0,0.0
102445,2019,Febrero,140109,LAMBAYEQUE,CHICLAYO,NUEVA ARICA,LLUVIA INTENSA,0.0,33.0,2.0,13.0
104734,2019,Febrero,140110,LAMBAYEQUE,CHICLAYO,OYOTÚN,LLUVIA INTENSA,0.0,0.0,28.0,0.0
105001,2019,Febrero,140111,LAMBAYEQUE,CHICLAYO,PICSI,LLUVIA INTENSA,0.0,3.0,734.0,1.0
108119,2019,Febrero,140113,LAMBAYEQUE,CHICLAYO,REQUE,LLUVIA INTENSA,0.0,5.0,9.0,1.0
109952,2019,Febrero,140114,LAMBAYEQUE,CHICLAYO,SANTA ROSA,LLUVIA INTENSA,0.0,3.0,70.0,1.0
110231,2019,Febrero,140115,LAMBAYEQUE,CHICLAYO,SAÑA,LLUVIA INTENSA,0.0,24.0,0.0,5.0
103254,2019,Febrero,140118,LAMBAYEQUE,CHICLAYO,POMALCA,LLUVIA INTENSA,0.0,2.0,5.0,1.0
103974,2019,Febrero,140119,LAMBAYEQUE,CHICLAYO,PUCALÁ,LLUVIA INTENSA,0.0,5.0,5.0,1.0
104023,2019,Febrero,140119,LAMBAYEQUE,CHICLAYO,PUCALÁ,LLUVIA INTENSA,0.0,5.0,4.0,1.0
104036,2019,Febrero,140120,LAMBAYEQUE,CHICLAYO,TUMÁN,LLUVIA INTENSA,0.0,5.0,46.0,1.0
104074,2019,Febrero,140201,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,LLUVIA INTENSA,0.0,0.0,141.0,0.0
104152,2019,Marzo,130908,LAMBAYEQUE,FERREÑAFE,CAÑARIS,LLUVIA INTENSA,0.0,0.0,241.0,0.0
104183,2019,Febrero,140203,LAMBAYEQUE,FERREÑAFE,INCAHUASI,DESLIZAMIENTO,0.0,24.0,278.0,6.0
104186,2019,Abril,140203,LAMBAYEQUE,FERREÑAFE,INCAHUASI,LLUVIA INTENSA,0.0,9.0,248.0,2.0
104200,2019,Febrero,140204,LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,LLUVIA INTENSA,0.0,7.0,13.0,2.0
104563,2019,Febrero,140205,LAMBAYEQUE,FERREÑAFE,PITIPO,LLUVIA INTENSA,0.0,30.0,244.0,8.0
104568,2019,Febrero,140206,LAMBAYEQUE,FERREÑAFE,PUEBLO NUEVO,LLUVIA INTENSA,0.0,0.0,135.0,0.0
105628,2019,Marzo,140302,LAMBAYEQUE,LAMBAYEQUE,CHOCHOPE,LLUVIA INTENSA,0.0,0.0,112.0,0.0
105631,2019,Febrero,140303,LAMBAYEQUE,LAMBAYEQUE,ÍLLIMO,LLUVIA INTENSA,0.0,47.0,713.0,14.0
105667,2019,Febrero,140304,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,LLUVIA INTENSA,0.0,102.0,132.0,30.0
106695,2019,Febrero,140305,LAMBAYEQUE,LAMBAYEQUE,MOCHUMÍ,LLUVIA INTENSA,0.0,61.0,90.0,16.0
106697,2019,Marzo,140306,LAMBAYEQUE,LAMBAYEQUE,MORROPE,LLUVIA INTENSA,0.0,112.0,159.0,29.0
107797,2019,Marzo,140307,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,LLUVIA INTENSA,0.0,12.0,4.0,3.0
99171,2019,Febrero,140308,LAMBAYEQUE,LAMBAYEQUE,OLMOS,LLUVIA INTENSA,0.0,12.0,236.0,3.0
99475,2019,Junio,140309,LAMBAYEQUE,LAMBAYEQUE,PACORA,INUNDACIÓN,0.0,0.0,83.0,0.0
100052,2019,Febrero,140310,LAMBAYEQUE,LAMBAYEQUE,SALAS,LLUVIA INTENSA,0.0,0.0,117.0,0.0
101514,2019,Febrero,140312,LAMBAYEQUE,LAMBAYEQUE,TÚCUME,LLUVIA INTENSA,0.0,56.0,143.0,16.0
100288,2019,Febrero,200101,PIURA,PIURA,PIURA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
104266,2019,Febrero,200101,PIURA,PIURA,PIURA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
104750,2019,Febrero,200101,PIURA,PIURA,PIURA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
115230,2019,Febrero,190204,PIURA,PIURA,CASTILLA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
98601,2019,Febrero,190205,PIURA,PIURA,CASTILLA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
98603,2019,Febrero,190205,PIURA,PIURA,CASTILLA,LLUVIA INTENSA,0.0,1.0,0.0,1.0
98689,2019,Marzo,190205,PIURA,PIURA,CASTILLA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
98738,2019,Febrero,190205,PIURA,PIURA,CASTILLA,INUNDACIÓN,1.0,5.0,4.0,1.0
98839,2019,Febrero,200105,PIURA,PIURA,CATACAOS,LLUVIA INTENSA,0.0,0.0,0.0,0.0
99025,2019,Diciembre,200105,PIURA,PIURA,CATACAOS,LLUVIA INTENSA,0.0,0.0,0.0,0.0
99026,2019,Febrero,200107,PIURA,PIURA,CURA MORI,LLUVIA INTENSA,0.0,0.0,0.0,0.0
99027,2019,Febrero,200107,PIURA,PIURA,CURA MORI,LLUVIA INTENSA,0.0,0.0,0.0,0.0
99116,2019,Febrero,200108,PIURA,PIURA,EL TALLÁN,LLUVIA INTENSA,0.0,0.0,535.0,0.0
99118,2019,Diciembre,200108,PIURA,PIURA,EL TALLÁN,LLUVIA INTENSA,0.0,0.0,0.0,0.0
100064,2019,Marzo,200109,PIURA,PIURA,LA ARENA,LLUVIA INTENSA,0.0,0.0,98.0,0.0
100066,2019,Marzo,200109,PIURA,PIURA,LA ARENA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
102291,2019,Diciembre,200109,PIURA,PIURA,LA ARENA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
109400,2019,Marzo,200110,PIURA,PIURA,LA UNIÓN,LLUVIA INTENSA,0.0,0.0,188.0,0.0
109405,2019,Febrero,200110,PIURA,PIURA,LA UNIÓN,LLUVIA INTENSA,0.0,0.0,0.0,0.0
103178,2019,Febrero,200110,PIURA,PIURA,LA UNIÓN,LLUVIA INTENSA,0.0,0.0,0.0,0.0
103243,2019,Febrero,200110,PIURA,PIURA,LA UNIÓN,LLUVIA INTENSA,0.0,21.0,1748.0,5.0
103245,2019,Diciembre,200110,PIURA,PIURA,LA UNIÓN,LLUVIA INTENSA,0.0,0.0,0.0,0.0
103249,2019,Febrero,200111,PIURA,PIURA,LAS LOMAS,LLUVIA INTENSA,0.0,0.0,0.0,0.0
103255,2019,Febrero,200111,PIURA,PIURA,LAS LOMAS,LLUVIA INTENSA,0.0,0.0,0.0,0.0
103287,2019,Febrero,200111,PIURA,PIURA,LAS LOMAS,LLUVIA INTENSA,0.0,0.0,0.0,0.0
103441,2019,Febrero,200111,PIURA,PIURA,LAS LOMAS,LLUVIA INTENSA,0.0,8.0,0.0,4.0
103449,2019,Febrero,200111,PIURA,PIURA,LAS LOMAS,LLUVIA INTENSA,0.0,360.0,248.0,135.0
103450,2019,Marzo,200111,PIURA,PIURA,LAS LOMAS,LLUVIA INTENSA,0.0,0.0,0.0,0.0
103628,2019,Abril,200111,PIURA,PIURA,LAS LOMAS,LLUVIA INTENSA,0.0,0.0,0.0,0.0
103761,2019,Diciembre,200111,PIURA,PIURA,LAS LOMAS,LLUVIA INTENSA,0.0,0.0,0.0,0.0
103769,2019,Febrero,200114,PIURA,PIURA,TAMBO GRANDE,LLUVIA INTENSA,0.0,8.0,0.0,1.0
103775,2019,Febrero,200114,PIURA,PIURA,TAMBO GRANDE,LLUVIA INTENSA,0.0,1.0,9.0,1.0
103787,2019,Febrero,200114,PIURA,PIURA,TAMBO GRANDE,LLUVIA INTENSA,0.0,13.0,2.0,11.0
103797,2019,Febrero,200114,PIURA,PIURA,TAMBO GRANDE,LLUVIA INTENSA,0.0,0.0,0.0,0.0
103801,2019,Marzo,200114,PIURA,PIURA,TAMBO GRANDE,LLUVIA INTENSA,0.0,0.0,0.0,0.0
103809,2019,Marzo,200114,PIURA,PIURA,TAMBO GRANDE,LLUVIA INTENSA,0.0,0.0,0.0,0.0
103810,2019,Marzo,200114,PIURA,PIURA,TAMBO GRANDE,LLUVIA INTENSA,0.0,0.0,0.0,0.0
113984,2019,Diciembre,200114,PIURA,PIURA,TAMBO GRANDE,LLUVIA INTENSA,0.0,0.0,0.0,0.0
98836,2019,Febrero,200115,PIURA,PIURA,VEINTISEIS DE OCTUBRE,LLUVIA INTENSA,0.0,0.0,0.0,0.0
115412,2019,Febrero,200201,PIURA,AYABACA,AYABACA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
115414,2019,Marzo,200201,PIURA,AYABACA,AYABACA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
99178,2019,Febrero,200201,PIURA,AYABACA,AYABACA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
99551,2019,Febrero,200201,PIURA,AYABACA,AYABACA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
103400,2019,Marzo,200201,PIURA,AYABACA,AYABACA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
103403,2019,Marzo,200201,PIURA,AYABACA,AYABACA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
103404,2019,Marzo,200201,PIURA,AYABACA,AYABACA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
110943,2019,Febrero,200201,PIURA,AYABACA,AYABACA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
111118,2019,Noviembre,200201,PIURA,AYABACA,AYABACA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
111689,2019,Junio,200201,PIURA,AYABACA,AYABACA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
114861,2019,Diciembre,200201,PIURA,AYABACA,AYABACA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
114939,2019,Enero,200202,PIURA,AYABACA,FRIAS,LLUVIA INTENSA,0.0,0.0,176.0,0.0
99113,2019,Marzo,200202,PIURA,AYABACA,FRIAS,LLUVIA INTENSA,0.0,10.0,88.0,4.0
103477,2019,Marzo,200202,PIURA,AYABACA,FRIAS,LLUVIA INTENSA,0.0,9.0,136.0,2.0
114446,2019,Marzo,200202,PIURA,AYABACA,FRIAS,LLUVIA INTENSA,0.0,0.0,92.0,0.0
97795,2019,Febrero,200203,PIURA,AYABACA,JILILI,LLUVIA INTENSA,0.0,0.0,0.0,0.0
98031,2019,Marzo,200203,PIURA,AYABACA,JILILI,LLUVIA INTENSA,0.0,0.0,0.0,0.0
98059,2019,Marzo,200203,PIURA,AYABACA,JILILI,LLUVIA INTENSA,0.0,0.0,0.0,0.0
103031,2019,Febrero,200204,PIURA,AYABACA,LAGUNAS,LLUVIA INTENSA,0.0,0.0,38.0,0.0
